Gene stable ID	UniProtKB/Swiss-Prot ID
AT2G14120	
AT2G14120	
AT2G14120	Q8LFT2
AT2G28250	Q8VYY5
AT2G28250	Q8VYY5
AT2G28250	Q8VYY5
AT2G28250	Q8VYY5
AT2G28250	Q8VYY5
AT2G28250	Q8VYY5
AT1G71865	
AT5G24275	
AT5G24275	
AT5G24275	
AT5G24275	
AT1G09660	
AT1G09660	Q8GWR3
AT1G09660	Q8GWR3
AT1G79485	
AT4G40000	
AT4G40000	
AT4G26710	Q9SZ13
AT4G26710	Q9SZ13
AT5G04590	Q9LZ66
AT4G33580	Q94CE3
AT4G33580	Q94CE3
AT4G33580	
AT1G22882	F4I316
AT2G30933	
AT2G30933	
AT2G30933	
AT1G56410	Q9C7X7
AT1G61980	
AT1G61980	
AT1G61980	
AT3G05180	Q9MAA1
AT4G11370	Q9SUS4
AT2G20300	Q8RWW0
AT4G01140	
AT4G18430	O49513
AT3G15040	Q9LKA1
AT1G28200	Q9SE96
AT1G28200	Q9SE96
AT5G34870	
AT5G19080	Q84ME1
AT4G23340	
AT4G23340	
AT2G05786	
AT5G40910	
AT5G40910	
AT5G40910	
AT5G40910	
AT5G40910	
AT5G40910	
AT5G40910	
AT5G40910	
AT5G40910	
AT1G43950	Q9LP07
AT4G09355	
AT3G51830	Q96328
AT3G51830	
AT3G22770	
AT1G75420	
AT1G75420	
AT1G75420	
AT3G06320	
AT1G15170	Q8L731
AT1G15170	
AT2G19310	O64564
AT1G19230	
AT1G19230	O81211
AT2G18685	
AT1G77940	Q8VZ19
AT3G57850	
AT2G38410	O80910
AT4G35900	
AT4G35900	Q84JK2
AT5G62350	
AT3G20015	Q9LHE3
AT1G35460	Q9C8P8
AT1G35460	
AT1G54650	
AT1G54650	
AT1G54650	
AT4G19230	
AT4G19230	Q949P1
AT2G27980	
AT1G30845	
AT1G65700	Q8VYI0
AT1G65700	Q8VYI0
AT1G65700	
AT4G04770	Q9ZS97
AT2G05117	P82628
AT5G18640	
AT5G18640	
AT5G18640	
AT5G18640	
AT5G18640	
AT5G25415	
AT5G13850	Q6ICZ8
AT2G40890	O22203
AT5G16470	Q9FFD8
AT5G16470	Q9FFD8
AT1G10050	O80596
AT1G10050	O80596
AT1G10050	
AT4G20060	
AT4G25630	Q94AH9
AT3G24160	
AT3G61710	
AT3G61710	
AT3G61710	
AT3G61710	Q9M367
AT4G21590	Q8LDW6
AT4G21590	Q8LDW6
AT1G73770	
AT1G73770	
AT1G73770	
AT1G09280	Q94AC1
AT1G16300	Q5E924
AT1G35240	
AT5G57140	Q9LU72
AT1G08200	Q9SGE0
AT5G66053	
AT5G24150	
AT5G24150	O65404
AT3G52510	
AT3G52510	
AT2G32780	Q9FPT5
AT1G04140	
AT1G04140	
AT5G54680	Q9FH37
AT2G02660	
AT4G09830	
AT5G44540	
AT5G39830	
AT5G39830	Q9LU10
AT5G33898	
AT3G13380	Q9LJF3
AT3G61140	P45432
AT4G21860	Q9C5C8
AT4G21860	Q9C5C8
AT4G21860	
AT4G21860	Q9C5C8
AT2G41520	
AT2G41520	
AT2G41520	
AT2G34390	Q8W037
AT2G34390	
AT2G34390	
AT2G34390	
AT5G50550	
AT3G09830	Q9SF86
AT3G09830	Q9SF86
AT3G09830	Q9SF86
AT5G27360	Q94CI6
AT5G27360	
AT5G27360	
AT5G27360	
AT5G27360	
AT5G41390	
AT5G41390	
AT2G07667	
AT2G07667	
AT2G24280	
AT2G24280	
AT1G63750	
AT1G63750	
AT1G63750	
AT2G17170	
AT5G56170	Q9FKT1
AT4G16265	Q8L5V0
AT4G16265	
AT5G67530	Q9FJX0
AT4G29680	
AT2G11225	
AT5G48655	
AT5G48655	
AT5G48655	
AT5G48655	
AT5G48655	
AT5G48655	
AT5G23190	Q9FMY1
AT1G23250	
AT1G23250	F4I4P8
AT1G51805	
AT1G51805	
ATCG00220	P62109
AT2G41060	O80678
AT2G41060	O80678
AT2G41060	O80678
AT4G12300	
AT3G13040	Q949U2
AT3G13040	Q949U2
AT3G13040	Q949U2
AT1G63700	Q9CAD5
AT1G63700	Q9CAD5
AT3G09430	
AT3G09430	
AT3G09430	
AT1G58602	Q8W3K0
AT1G58602	Q8W3K0
AT5G44005	
AT4G15885	
AT4G30020	Q9SZV5
AT4G30020	Q9SZV5
AT4G30020	Q9SZV5
AT4G30020	Q9SZV5
AT2G39940	O04197
AT1G29620	
AT5G46890	
AT1G43720	
AT4G31410	
AT4G31410	
AT4G31410	
AT2G45910	Q8GUH1
AT2G45910	Q8GUH1
AT2G12480	Q84W27
AT2G12480	
AT2G12480	
AT2G12480	
AT4G37480	
AT2G37330	Q9ZUT3
AT5G45730	
AT1G24490	
AT1G24490	Q9FYL3
AT5G11410	Q9LFL6
AT5G11410	
AT1G01460	Q9LMN1
AT5G47740	
AT5G47740	
AT3G14650	Q9LUC9
AT1G08820	B9DHD7
AT1G08820	B9DHD7
AT1G08820	B9DHD7
AT1G08820	B9DHD7
AT1G08820	B9DHD7
AT3G03847	
AT3G14270	Q9LUM0
AT3G14270	Q9LUM0
AT2G17470	
AT2G17470	Q9SHM1
AT3G06250	Q9M8J3
AT3G06250	Q9M8J3
AT3G06250	Q9M8J3
AT3G29033	
AT4G17220	Q8GYX3
AT3G23800	Q9LK38
AT3G23800	
AT4G05140	Q9M0Y1
AT2G31980	Q8L5T9
AT1G07240	Q9FE68
AT3G44006	
AT5G14510	
AT3G15410	
AT3G15410	
AT2G18750	C0SV51
AT2G18750	C0SV51
AT2G18750	C0SV51
AT4G35030	
AT4G35030	
AT4G35030	
AT4G35030	
AT4G35030	
AT4G35030	
AT4G35030	
AT4G35030	
AT4G35030	
AT3G56480	Q8GX05
AT2G03170	O81057
AT5G22980	Q9FFB0
AT4G13450	
AT4G13450	
AT5G45140	F4KD38
AT5G45140	F4KD38
AT5G45140	
AT4G27540	
AT4G27540	Q8LFP1
AT4G21865	
AT3G10195	Q2V3X3
AT1G40390	
AT5G54690	Q9FH36
AT2G38905	
AT2G15670	
AT5G24820	
AT3G09720	Q84TG1
AT3G09720	Q84TG1
AT4G33010	Q94B78
AT4G33010	
AT2G40520	
AT2G40520	
AT2G40520	
AT2G40520	
AT2G40520	
AT2G40520	
AT4G36530	
AT4G36530	
AT1G51760	O04373
AT2G02790	
AT2G02790	A0A1P8B0B7
AT2G02790	A0A1P8B0B7
AT1G72600	
AT1G72600	
AT4G36150	
AT3G49530	
AT3G49530	Q9SCK6
AT2G25210	
AT4G30480	
AT4G30480	
AT4G30480	
AT1G12030	
AT2G22530	
AT2G15590	
AT2G15590	
AT2G18080	Q1PF50
AT1G09483	F4I0Z6
AT5G25260	Q4V3D6
AT1G47813	
AT1G74830	F4HVS6
AT5G24318	
AT5G24318	
AT5G24318	
AT5G24318	
AT5G23760	
AT5G23760	
AT3G21060	Q5E915
AT2G05970	Q9ZUF1
AT4G39780	O65665
AT4G03360	
AT1G04645	O23020
AT2G07739	
AT5G53240	
AT3G57140	Q9M1I6
AT3G57140	Q9M1I6
AT1G70910	
AT5G06030	Q9FI83
AT4G18220	O49726
AT3G10380	Q93YU5
AT3G10380	
AT2G23360	Q9SLN1
AT1G48285	
AT4G28660	Q8W0Y8
AT4G28660	
AT3G15130	P0C898
AT3G24670	Q9LJ42
AT4G31500	O65782
AT4G28270	P93030
AT2G22050	Q1PF20
AT2G22050	
AT1G13550	
AT1G33102	
AT4G11170	O82500
AT1G12663	A8MRP4
AT2G26640	O48780
AT4G22700	O49651
AT3G13845	
AT3G13845	
AT3G59320	
AT3G59320	
AT2G46700	Q9ZUZ2
AT2G46700	
AT2G46700	
AT3G61740	Q9M364
AT3G61740	
AT4G35570	O49597
AT4G35570	O49597
AT1G76150	Q8VYI3
AT5G07410	Q9LY19
AT4G17980	
AT4G17980	O49697
AT2G35330	
AT2G35330	
AT3G57830	
AT3G57830	
AT3G57830	
AT2G35410	
AT2G42450	
AT1G50770	
AT1G25490	Q38845
AT2G05510	
AT2G05510	
AT2G05510	
AT2G05510	
AT2G05510	
AT2G05510	
AT1G29500	Q9C7Q1
AT2G26380	
AT2G21810	
AT4G36640	
AT4G36640	
AT4G36640	
AT2G33730	P93008
AT4G14615	
AT5G14570	Q9LYK2
AT1G55880	
AT1G55880	
AT5G62810	Q9FXT6
AT3G29160	P92958
AT3G29160	
AT3G29160	P92958
AT4G11820	
AT4G11820	
AT4G11820	P54873
AT5G06590	
AT5G06590	
AT3G42950	
AT2G37810	
AT5G54220	Q9FL73
AT2G31440	Q8L9G7
AT2G31440	Q8L9G7
AT3G11940	P51427
AT3G11940	P51427
AT5G60590	
AT5G60590	
AT5G60590	
AT3G49440	
AT3G44700	
AT3G44700	
AT1G47786	
AT1G26590	
AT1G26590	
AT1G26590	
AT1G26590	
AT1G77180	O80653
AT1G77180	
AT1G77180	O80653
AT5G51180	
AT5G51180	
AT2G16620	
AT5G57800	Q8H1Z0
AT1G45230	
AT1G45230	Q9C642
AT2G40400	Q9SIY5
AT2G40400	
AT2G40400	Q9SIY5
AT1G71860	O82656
AT1G71860	
AT1G71860	O82656
AT4G16060	
AT2G30440	O04348
AT4G12610	
AT4G12610	Q9SU25
AT3G54240	
AT1G31160	
AT1G31160	
AT3G28570	F4J0B7
AT3G28570	
AT3G15220	
AT4G39000	Q8GY58
AT2G13790	Q9SKG5
AT2G26280	
AT2G26280	
AT2G26280	
AT2G26280	
AT2G26280	O64843
AT2G26280	
AT2G26280	O64843
AT3G47170	
AT2G11005	
AT5G07700	Q9SPG5
AT5G07700	Q9SPG5
AT5G39770	
AT5G45290	
AT5G45290	
AT2G17480	O22757
AT4G29103	
AT1G17090	
AT1G17090	
AT1G17090	
AT1G17090	
AT1G17090	
AT3G50530	Q9SCS2
AT3G50530	
AT4G18890	O49404
AT4G18890	
AT2G20618	
AT4G01535	
AT3G47930	
AT3G47930	Q9SU56
AT1G62750	Q9SI75
AT3G50340	
AT3G49540	
AT4G03175	
AT3G54010	Q7DMA9
AT3G54010	
AT3G04000	Q9SQR2
AT1G06980	
AT1G65490	A0A1P8ANJ1
AT1G65490	
AT1G65490	
AT1G04230	
AT1G04230	
AT3G02810	Q9M8S2
AT3G02730	Q9XFH8
AT2G13800	
AT2G13800	Q8LPS5
AT2G13800	Q8LPS5
AT2G13800	
AT5G16100	
AT5G16100	
AT3G27230	
AT5G24320	
AT5G24320	
AT5G40230	F4KHA8
AT5G08200	
AT2G21960	
AT1G68765	Q8LAD7
AT5G49540	
AT5G49540	
AT2G02050	Q9SKC9
AT5G61605	Q1PDG8
AT1G58807	
AT1G58807	P0DI16
AT1G58807	F4IBE4
AT1G80190	
AT1G80190	
AT1G80190	
AT1G80190	
AT1G80190	
AT1G80190	
AT5G47380	
AT5G47380	
AT5G47380	
AT5G47380	
AT5G47380	
AT5G38960	Q9FMA6
AT5G48530	
AT5G25810	Q39127
AT1G14040	Q6R8G7
AT2G02970	O80612
AT2G40030	Q5D869
AT2G40030	
AT5G67270	Q9FGQ6
AT5G11330	
AT5G11330	
AT3G43590	
AT3G23320	
AT1G01030	
AT1G01030	Q9MAN1
AT5G60450	
AT5G60450	Q9ZTX9
AT1G63840	
AT2G43230	
AT2G43230	
AT5G39610	Q9FKA0
AT4G01580	Q9ZSH7
AT2G30840	
AT2G30840	
AT2G30840	
AT3G12580	Q9LHA8
AT5G37474	Q2V328
AT3G57670	Q9SVY1
AT1G68030	
AT1G68030	
AT1G68030	
AT4G37240	
AT1G29700	
AT1G29700	
AT1G68190	
AT1G68190	Q9C9F4
AT1G68190	Q9C9F4
AT4G31875	
AT1G68010	Q9C9W5
AT1G68010	
AT1G68010	
AT5G27290	
AT5G27290	
AT4G23190	
AT4G23190	Q9ZP16
AT4G23190	
AT4G23190	
AT4G11280	Q9SAR0
AT5G10420	Q1PDX9
AT3G16240	Q41951
AT1G29965	Q8L7K0
AT4G05091	
AT1G36920	
AT1G36920	
AT1G36920	
AT1G04950	Q9MAU3
AT1G04950	Q9MAU3
AT1G04950	Q9MAU3
AT4G13960	
AT4G13960	
AT4G13960	
AT4G13960	
AT2G15610	
AT4G06655	
AT1G68800	A0AQW4
AT1G68800	
AT4G37500	
AT3G55720	
AT5G40153	
AT4G36580	
AT5G17450	
AT5G17450	Q9LF57
AT3G49820	
AT3G18240	
AT3G18240	
AT3G04630	
AT3G04630	
AT3G04630	Q8GYX9
AT5G44574	A8MS31
AT5G15537	
AT5G15537	
AT5G43513	Q4VP10
AT1G56080	
AT5G51790	Q9FLI0
AT5G51790	
AT5G51790	
AT5G51790	
AT1G68260	Q8W583
AT3G12470	
AT1G72860	
AT1G72860	
AT1G72860	
AT1G73510	
AT4G30580	Q8GXU8
AT5G64690	
AT2G30020	O80871
AT5G15320	
AT5G15320	
AT5G04500	Q84WB7
AT4G21780	
AT4G21780	
AT4G21780	
AT3G26120	
AT3G14890	Q84JE8
AT3G14890	
AT4G23920	Q9T0A7
AT1G28490	
AT1G28490	Q946Y7
AT1G28490	
AT1G54100	Q9SYG7
AT1G54100	Q9SYG7
AT1G56430	Q9C7X5
AT4G16330	
AT4G16330	
AT4G38825	
AT3G09770	Q9S752
AT3G09770	
AT4G34710	O23141
AT4G34710	O23141
AT5G64010	
AT2G43510	Q42328
AT1G60160	O80739
AT4G09020	Q9M0S5
AT3G07720	
AT4G33590	
AT3G29645	
AT3G17910	Q9SE51
AT5G64400	
AT5G64400	
AT5G64400	
AT3G52260	Q5M721
AT3G52260	
AT3G52260	
AT3G52260	
AT2G09990	Q9SK22
AT3G06400	
AT3G06400	Q8RWY3
AT3G06400	
AT5G10660	
AT5G10660	
AT5G10660	
AT2G36854	
AT1G03360	Q9ZVT7
AT3G45275	
AT3G46700	Q494Q1
AT5G36910	Q42597
AT4G36600	
AT4G36600	
AT3G18250	
AT5G41430	
AT4G11420	Q9LD55
AT3G01500	
AT3G01500	
AT3G01500	
AT3G01500	P27140
AT2G02795	
AT3G16930	
AT1G60280	
AT5G64140	P34789
AT5G26210	O81488
AT3G27320	
AT3G27320	Q9LK21
AT2G05330	Q9SJ29
AT2G05330	
AT3G52900	
AT2G41950	
AT2G43640	O04421
AT2G43640	
AT2G43640	O04421
AT4G38120	
AT4G38120	
AT4G38120	
AT4G38120	
AT3G54740	
AT3G54740	
AT3G54740	
AT3G54740	
AT3G54740	
AT3G54740	
AT3G54740	
AT3G54740	
AT3G17225	
AT4G19600	Q8GYM6
AT5G15060	P59469
AT5G60520	
AT1G28280	
AT1G28280	Q5M750
AT4G11260	Q9SUT5
AT4G01060	
AT4G01060	
AT4G01060	Q9M157
AT3G29670	Q9LRQ8
AT1G20290	
AT5G03870	
AT4G26290	
AT1G02930	P42760
AT1G02930	P42760
AT1G06137	
AT4G20990	F4JIK2
AT3G28170	
AT3G49140	Q0WMN5
AT3G26110	
AT1G18480	Q944L7
AT2G21010	
AT3G20000	Q9LHE5
AT3G20000	
AT2G15025	
AT4G21430	Q8H1S7
AT1G31190	Q94F00
AT3G50950	Q38834
AT3G50950	Q38834
AT5G56700	
AT5G56700	
AT2G04900	
AT2G04900	
AT5G64940	Q93Y08
AT5G64940	Q93Y08
AT1G27960	
AT1G27960	
AT1G27960	
AT5G54760	
AT5G54760	
AT5G54760	
AT5G54760	
AT3G10560	
AT3G19180	Q8VY16
AT3G19180	
AT1G10850	
AT4G14105	
AT2G38760	Q9SE45
AT1G10270	Q9SY69
AT3G15356	Q9LJR2
AT1G01200	Q9LNK1
AT1G75760	
AT1G75760	
AT1G75760	
AT5G38530	
AT1G61430	
AT1G61430	
AT1G61430	
AT1G61430	
AT1G61430	
AT1G61430	O64777
AT1G61430	
AT1G61430	
AT1G61430	
AT1G61430	
AT1G61430	
AT1G61430	
AT1G61430	
AT1G73140	Q1PFD9
AT5G48110	
AT3G27180	
AT2G02700	
AT5G23350	Q9FMW6
AT1G70770	
AT1G70770	
AT3G23605	Q9LUG7
AT2G47520	O22259
AT5G39650	Q9FK96
AT1G80500	
AT1G80500	
AT3G50770	Q8L3R2
AT2G19365	
AT4G20760	
AT4G20760	
AT4G28160	
AT3G49330	
AT3G49330	
AT1G40087	
AT4G33980	Q8L983
AT4G33980	
AT4G09100	Q9M0R7
AT1G62440	O48809
AT1G77280	
AT1G77280	
AT3G01390	O82628
AT3G01390	O82628
AT3G01390	O82628
AT3G01390	O82628
AT1G26550	
AT4G20160	
AT4G20160	
AT4G20160	
AT5G63690	
AT5G63690	
AT4G05230	
AT5G36805	
AT4G30270	P24806
AT5G24155	
AT5G24155	
AT5G24155	
AT3G60350	Q9M224
AT3G60350	Q9M224
AT5G37478	
AT5G37478	
AT5G37478	
AT5G37478	
AT3G23900	
AT3G23900	
AT3G23900	
AT3G23900	
AT5G46020	
AT1G57610	Q8VYR0
AT1G57610	Q8VYR0
AT1G57610	
AT1G57610	
AT2G35170	
AT3G15750	
AT3G15750	
AT3G15750	
AT1G64640	Q6NLD7
AT5G38600	
AT5G38600	
AT5G38600	
AT1G24360	P33207
AT1G36095	
AT5G36661	
AT1G78630	Q9SYL9
AT2G04350	Q9SJD4
AT2G04350	Q9SJD4
AT2G28305	Q8RUN2
AT2G28305	
AT2G28305	
AT3G23970	Q9LIR0
AT4G34540	O65679
AT3G50590	
AT3G50590	
AT1G54730	
AT1G54730	
AT1G54730	
AT1G54730	
AT1G54730	
AT1G54730	
AT1G54730	
AT1G54730	
AT1G54730	Q3ECP7
AT1G54730	
AT1G54730	
AT3G44580	
AT2G39700	O48818
AT3G01020	Q9MAB6
AT2G33550	Q8VZ20
AT3G15420	
AT1G29770	
AT5G19780	B9DHQ0
AT5G19780	Q56WH1
AT4G36950	
AT4G18260	Q0WPS2
AT2G04425	P82791
AT5G04380	
AT5G04380	
AT5G04380	
AT3G57590	
AT3G57590	
AT1G21866	
AT1G14870	Q9LQU4
AT1G14870	
AT1G45249	
AT1G45249	
AT1G45249	
AT1G45249	
AT1G45249	
AT1G45249	
AT1G45249	
AT1G45249	
AT1G45249	
AT1G45249	Q9M7Q4
AT2G03590	Q9ZPR7
AT2G03590	Q9ZPR7
AT4G21380	
AT4G21380	O81905
AT2G25450	Q9SKK4
AT3G03773	Q6ID70
AT3G03773	
AT3G03773	
AT1G44414	
AT1G02130	P28188
AT1G13110	Q96514
AT1G34420	
AT4G19670	
AT4G19670	
AT4G19670	
AT4G19670	
AT4G19670	
AT4G19670	
AT4G19670	
AT4G10960	Q9SN58
AT2G28050	Q9ZUU7
AT4G10450	Q9SZX9
AT4G10450	
AT2G47440	
AT2G47440	
AT4G33950	
AT4G33950	Q940H6
AT4G00830	
AT4G00830	
AT4G00830	
AT4G00830	Q9ASP6
AT4G00830	Q9ASP6
AT4G00830	Q9ASP6
AT1G20550	F4HSU3
AT3G49130	
AT3G48120	
AT3G48120	
AT1G78980	Q6R2K1
AT1G63210	
AT5G16570	
AT5G16570	Q9FMD9
AT1G03800	Q9ZWA2
AT5G60615	Q2V2W7
AT3G16350	
AT5G51960	
AT5G51960	
AT3G20110	Q9LJY7
AT3G55280	
AT3G55280	Q9M3C3
AT3G55280	Q9M3C3
AT4G37200	O23166
AT3G66652	F4JC20
AT3G66652	F4JC20
AT3G66652	F4JC20
AT1G47370	F4HT77
AT4G35770	
AT4G35770	
AT4G35770	
AT4G35770	
AT4G35770	Q38853
AT4G35770	
AT2G32280	Q9ZV57
AT2G32280	Q9ZV57
AT3G17890	
AT3G17890	
AT3G17890	
AT1G28760	
AT3G14680	Q9LUC6
AT2G22170	Q9SIE7
AT4G21000	Q9SUB4
AT5G49580	
AT5G49580	
AT5G49580	
AT1G66240	
AT1G66240	
AT1G66240	
AT1G70710	Q9CAC1
AT2G20550	
AT2G20550	
AT1G23960	Q8RXM6
AT1G23960	Q8RXM6
AT5G51910	Q9LT89
AT5G51910	Q9LT89
AT5G48400	
AT5G48400	Q9LV72
AT3G26060	
AT3G26060	Q9LU86
AT3G26060	
AT3G06760	
AT3G06760	Q8VXU6
AT5G10740	Q8LAY8
AT5G10740	Q8LAY8
AT1G21480	
AT1G21480	
AT1G78390	Q9M9F5
AT1G26290	
AT2G02455	
AT1G01470	O03983
AT1G56200	
AT1G56200	
AT5G50860	
AT5G50860	
AT3G53540	
AT3G53540	
AT5G52620	Q9LTF5
AT5G58340	
AT5G58340	
AT5G28420	
AT1G60200	
AT1G60200	
AT1G60200	
AT1G60200	Q8VY15
AT5G36710	
AT5G36710	
AT4G06599	Q8W3M6
AT1G49400	
AT1G19115	Q1G3U5
AT1G19115	
AT1G19115	
AT1G19115	
AT2G04495	
AT4G18230	
AT4G18230	
AT4G18230	
AT4G18230	
AT4G20610	P0CJ61
AT4G20610	P0CJ59
AT4G20610	P0CJ60
AT4G20610	P0CJ58
AT4G20610	P0CJ57
AT4G20610	P0CJ56
AT4G20610	P0CJ55
AT4G20610	P0CJ54
AT4G20610	P0CJ53
AT4G20610	P0CJ52
AT4G20610	P0CJ50
AT4G20610	P0CJ51
AT4G20610	P0CJ49
AT5G26930	Q8LC59
AT1G62160	
AT5G14800	
AT5G14800	P54904
AT4G34419	
AT4G02280	Q9M111
ATMG00710	P92512
AT3G49950	Q9SN22
AT3G21260	
AT3G21260	
AT3G21260	Q9LU33
AT4G09990	Q9T0F7
AT2G17860	
AT5G64130	
AT5G64130	
AT5G64130	
AT5G25400	Q3E6T0
AT5G09940	
AT1G79740	
AT1G79740	
AT1G79740	
AT1G79740	
AT5G42940	Q9FMM4
AT5G42940	Q9FMM4
AT5G49690	Q9LTA3
AT3G55590	Q9M2S0
AT5G37690	
AT5G37690	Q9FHQ1
AT3G19430	
AT3G19430	
AT3G09200	
AT3G09200	Q42112
AT1G09520	
AT1G80940	
AT1G80940	
AT1G80940	
AT1G80940	
AT5G23470	
AT3G04360	
AT1G74470	Q9CA67
ATCG00800	P56798
AT3G12920	Q9LDD1
AT5G26180	Q8GYE8
AT5G26180	Q8GYE8
AT5G26180	Q8GYE8
AT5G26180	Q8GYE8
AT5G26180	Q8GYE8
AT3G57950	
AT3G58420	
AT2G35670	P0DKJ8
AT1G72480	
AT2G43030	Q9SKX4
AT1G32310	Q9C613
AT1G52160	Q8VYS2
AT2G14910	
AT2G14910	
AT4G38405	
AT3G49360	Q8LG70
AT3G15840	Q9LVZ5
AT3G15840	
AT3G15840	
AT3G15840	
AT3G15840	
AT3G25670	
AT3G50000	Q08466
AT3G01660	
AT5G55700	Q9FM68
AT5G55700	
AT4G35610	
AT4G18050	
AT4G18050	Q9M0M2
AT4G03443	
AT1G30220	Q9C757
AT3G59150	Q9LX56
AT1G24530	
AT5G03120	
AT5G03120	
AT1G59077	
AT4G22640	O49645
AT4G22640	
AT4G21500	
AT4G14272	P0CAY0
AT5G39024	
AT1G13900	Q9LMG7
AT1G31940	
AT1G09940	P49294
AT2G04030	
AT2G04030	Q9SIF2
AT1G32583	Q1G3T1
AT1G32583	Q1G3T1
AT3G20910	Q945M9
AT5G14270	Q93YS6
AT5G14270	
AT5G14270	Q93YS6
AT4G40045	
ATCG00550	P56781
AT1G61590	Q9SY91
AT1G03390	
AT1G63170	Q8LDB8
AT5G08410	
AT5G08410	Q8LBP6
AT2G03020	
AT2G03020	
AT5G28810	
AT4G11680	Q93Z92
AT4G11680	
AT5G47229	
AT1G30060	
AT1G57590	F4I839
AT3G07980	
AT3G07980	
AT3G07980	Q9SFB6
AT5G14960	
AT5G14960	Q9LFQ9
AT4G14390	
AT4G14390	
AT4G14390	
AT4G14390	
AT1G29310	
AT1G29310	
AT1G45000	Q9MAK9
AT1G45000	
AT2G29690	
AT2G29690	P32069
AT4G18570	
AT4G18570	Q8L7S5
AT5G52580	
AT5G52580	
AT5G52580	
AT3G30842	Q7PC85
AT5G35090	
AT4G32210	P0DKI1
AT4G32210	P0DKI0
AT2G13100	Q9SL56
AT2G13100	Q9SL56
AT2G13100	
AT2G13100	
AT3G55140	
AT3G55140	
AT3G18130	Q9LV28
AT2G44745	Q93WY4
AT2G38100	
AT2G38100	O80436
AT2G38100	
AT2G07673	
AT1G04910	Q8W486
AT4G22160	
AT4G22160	Q8L8L9
AT3G21680	
AT1G53130	Q9LNN7
AT3G06730	Q9M7X9
AT2G34110	
AT1G06500	
AT1G06500	
AT1G06500	
AT1G06500	
ATMG00260	P93291
AT5G56370	Q9FM94
AT5G56370	
AT5G56370	Q9FM94
AT3G47620	Q93Z00
AT1G16290	
AT1G16290	
AT3G57980	
AT3G57980	
AT2G37160	
AT2G37160	
AT2G37160	
AT2G37160	
AT3G58390	Q9M2H7
AT3G20970	
AT3G20970	Q9LIG6
AT1G08420	Q9SJF0
AT1G08420	
AT2G42380	
AT2G42380	
AT2G42380	
AT2G42380	F4IN23
AT2G42380	
AT1G52790	
AT1G73065	
AT5G59200	Q9FIF7
AT3G58440	
AT1G23730	Q9ZUC2
AT1G23730	Q9ZUC2
AT4G11745	
AT2G39030	Q9ZV05
AT5G36657	
AT1G47310	
AT1G04330	
AT5G11130	Q9LFP3
AT5G11130	
AT3G25190	Q9LSF6
AT1G01930	
AT5G07950	
AT3G29830	Q9LJ48
AT3G29830	
AT2G34790	O64743
AT2G26670	O48782
AT2G26670	
AT2G05915	
AT2G33500	
AT2G33500	O22800
AT1G09980	
AT1G09980	
AT1G09980	
AT5G27540	Q8RXF8
AT5G27540	Q8RXF8
AT1G13510	
AT3G54910	
AT3G54910	
AT3G54910	
AT1G13290	Q9FX68
AT2G33760	P93011
AT3G48580	Q9SMP1
AT3G48580	
AT3G48580	
AT5G63920	Q9LVP1
AT5G59580	Q9LTH3
AT4G38940	Q9SVJ9
AT5G56420	Q9FM89
AT5G56420	Q9FM89
AT5G56420	Q9FM89
AT5G35300	
AT4G36440	
AT3G32180	
AT2G41730	
AT5G63700	
AT5G63700	
ATMG00900	
AT5G53550	Q2EF88
AT5G53550	Q2EF88
AT5G53550	
AT5G53550	Q2EF88
AT5G53550	Q2EF88
AT5G53550	Q2EF88
AT5G12260	
AT5G17900	
AT5G41080	
AT5G41080	Q9FLM1
AT4G12950	
AT3G18770	F4J8V5
AT2G41830	
AT2G41830	
AT5G01240	
AT5G01240	Q9LFB2
AT2G28610	Q9SIB4
AT5G53370	Q9FK05
AT5G53370	
AT3G21400	
AT1G77630	Q6NPN4
AT1G62886	
AT4G39130	
AT2G14500	Q9ZQR2
AT1G58200	Q8L7W1
AT1G58200	Q8L7W1
AT1G65113	P82621
AT4G25500	
AT4G25500	P92965
AT4G25500	
AT4G25500	
AT4G25500	
AT4G25500	
AT4G25500	P92965
AT4G25500	
AT1G51500	Q9C8K2
AT4G00925	
AT2G46850	Q8S8N4
AT2G31081	Q8S8N0
AT3G24880	F4J7T3
AT3G24880	
AT3G24880	
AT2G13680	Q3B724
AT5G03180	
AT5G03180	
AT5G03180	
AT5G03180	
AT5G03180	
AT5G02040	Q9LZM7
AT5G02040	Q9LZM7
AT5G39440	Q9FLZ3
AT3G51644	
AT5G50370	Q9FK35
AT5G50370	
AT4G24680	
AT4G24680	Q9SB63
AT4G24680	
AT4G24680	Q9SB63
AT4G24680	
AT3G21465	
AT3G21465	
AT2G47690	O82238
AT2G47690	
AT2G47690	
AT2G47230	O22897
AT2G47230	
AT1G64930	
AT3G52520	
AT1G52245	
AT3G06530	Q9C8Z4
AT3G06530	
AT3G06530	
AT3G06530	
AT3G06530	
AT1G03550	Q9LR68
AT1G03550	
AT1G03550	
AT1G03550	
AT1G03550	
AT1G03550	
AT1G03550	
AT3G49250	Q94A79
AT1G30950	Q39090
AT3G07770	F4JFN3
AT3G07770	F4JFN3
AT3G07770	F4JFN3
AT1G56145	
AT1G56145	
AT1G56145	
AT5G62780	
AT5G44690	
AT4G25070	
AT4G25070	
AT3G23110	Q9LS80
AT1G11900	Q5BIV3
AT1G32361	Q9LQM2
AT2G34170	
AT2G34170	
AT2G34170	
